index,pmkArtist,fldName,fldLocation
2579,ARVNGA71187FB3C107,Faith Hill,"Nashville, TN"
2580,ARZ4Y2H1187FB3C36F,Estopa,Not available
2581,ARQTSDN1187FB41222,Mark Feldman_ John Taylor_ Anders Jormin_ Tom Rainey,Not available
2582,ARSX3I61187B98FAC7,Frank Stokes,"Whitehaven, TN"
2583,ARYGVDP1187FB42918,John Wesley Ryles,Not available
2584,ARUKNSS1187FB435E3,Bobby Broom,New York City
2585,AR5R7791187FB3A8C3,Alfredo Kraus,Not available
2586,ARPOWQJ1187B9A2347,Junie,Not available
2587,ARYLSGC11F43A69EF6,Los Amigos Invisibles,Venezuela
2588,ARNORNI1187B98CAFB,Byron Cage featuring Tye Tribbett,Not available
2589,ARTR6RX1187FB381C8,Frederic Galliano,Not available
2590,ARDROT11187B9AD5AE,Room 5,Not available
2591,AR1RKB91187B9A56CB,Lambda,Not available
2592,ARSQW3I1187B9ACD14,Leona Naess,"London, England"
2593,ARHC1RH11A348F085D,Roger Subirana,Not available
2594,ARS26BQ1187B99466D,Vilma E Vampiros Palma,Not available
2595,AR80BY41187B98DECF,Albert King,"Indianola, MS"
2596,ARRE5MX1187B992292,Frankie Negron,"New York, NY"
2597,ARHAEXZ1187FB54F3C,N.E.R.D.,Not available
2598,ARQB8PN1187B98E6C4,Tresenlesen,Not available
2599,ARR1R5V1187FB4D234,The All American Rejects,"Stillwater, OK"
2600,ARE5OK11187FB450F1,Viktor Krauss,"Champagne, IL"
2601,ARUPH8D1187B9A6046,Dan Cummins,Not available
2602,ARM3QKQ1187FB421E0,Willy DeVille,"New York, New York"
2603,AR2GU4Y1187B99F35E,Pescado Rabioso,Not available
2604,ARWK5QH1187B9A9B7F,Justin Timberlake,Not available
2605,ARN0DMU1187FB5B63A,Hall & Oates,"Philadelphia, Pennsylvania"
2606,AR2FSX31187B98E3EF,"Ricky Martin Feat. La Mari de ""Chambao","San Juan, Puerto Rico"
2607,ARF1LT21187B989EEB,White Willow,Not available
2608,ARRU3BE1187FB39218,Los BarA3n De Apodaca,Not available
2609,ARKBX5B1187B9ADAFD,Ten Wheel Drive,Not available
2610,ARS94L01187B9AD297,Nerf Herder,"Santa Barbara, CA"
2611,ARVEFIT12086C1686D,VinAcius de Moraes,Not available
2612,ARB054P1187B9AD32E,Santana,"San Francisco, California"
2613,ARPZBNS1187B98E279,Huey Dunbar,Not available
2614,AR03GWG1187B9B6C85,Sylver,Not available
2615,AR1JEKW1187B9ADFBE,Dead Hearts,"Buffalo, NY"
2616,AROD1VN1187B9B377F,Klubbingman feat. Beatrix Delgado,Not available
2617,ARZUVRN1269FB3759D,Mawatari Matsuko,Not available
2618,AR54KC51187B9A2B97,Harry Diboula,Not available
2619,ARX134S1187FB46E56,Scott Matthews,CANADA - Ontario
2620,ARV38M11187B99424D,Graham Central Station,California
2621,ARGFFA01187B9A2D11,Pennywise,"Hermosa Beach, CA"
2622,ARUIRXF1187FB45BC6,JK,Texas
2623,ARRBTUP1242077FA75,Taking Dawn,Not available
2624,ARS8KBY1187FB4BC7E,Kurupt,"Philadelphia, PA"
2625,AR9JLBU1187B9AAEC4,Danny Williams,"Port Elizabeth, South Africa"
2626,ARN5L1O1187FB4D955,Eyes Set to Kill,"Tempe, AZ"
2627,AROY0LJ1187B99654D,Kol Simcha,Not available
2628,ARU2IVS1187FB42A82,Ale MAPller,Not available
2629,AR8365R1187FB5997B,Jean Carignan,Not available
2630,ARN9Q881187FB3D951,The Dells,"Chicago, IL"
2631,ARI3GKM1187B9B7837,The Dylans,"Sheffield, Yorkshire, England"
2632,ARB336A1187B9A4583,The MC5,"Lincoln Park, MI"
2633,ARY8LJ11187FB4019B,Floyd Cramer,"Samti, LA"
2634,AR798FU1187B9B91CF,Craig Wedren,Not available
2635,ARXGWZP11F4C83C075,Leon Lai,Not available
2636,ARPUHKM1187B99F205,Nybbl,Not available
2637,AR7Q0O91187FB4DBE7,Plies,"Fort Myers, FL"
2638,ARNHJHU1187B98F79C,Nightfall,"Bogota, COL"
2639,ARDBSFT1187B9AC9C1,Fountains Of Wayne,"New York, NY"
2640,ARLJK1O1187B9B0FC4,The Knightsbridge Strings,Not available
2641,AR4B1LP1187FB55C83,Juan Diego FlA3rez / Riccardo Frizza / Orchestra Sinfonica di Milano Giuseppe Verdi,Not available
2642,AREMOC71187B996C2F,Lara Fabian,Not available
2643,ARMPIH61187FB44227,Sun Yan-Zi,Not available
2644,AREMPZY1187B9B8FF3,David Banner / Sky / Marcus,Jackson MS
2645,AR7BODP1187B9B7766,Abracadabra,Not available
2646,AR6MUJ91187B99DAAA,Event Horizon,"Chihuahua, Mexico"
2647,ARY9J9F1187B990241,Entre RAos,Not available
2648,AR035N21187FB3938E,BT feat. JES,Earth
2649,ARKGGBJ122ECCBAC65,Arika Kane,Connecticut
2650,ARV3BXR1187B991C82,Oscar Castro-Neves,Not available
2651,ARXK6E71187FB4AA1E,The Cliks,"Toronto, Canada"
2652,ARSM2YU1187B99D602,Jaci Velasquez,Not available
2653,AR11YQ81187FB3C654,Dixie Chicks,"Austin, TX"
2654,ARLLUSZ1187B98ACDC,Tha Liks featuring Defari,Not available
2655,ARGH53H1187B9A5511,Cliff Bruner,"Houston, TX"
2656,AR8KUS11187B98C991,Brigada Victor Jara,Not available
2657,ARNRPI31187B9AC699,The Crystal Method,"Los Angeles, CA"
2658,ARR2NH51187B98CE4C,Kate Clinton,Not available
2659,AR59GUH1187FB4DF84,Scissors for Sparrow,Not available
2660,ARUJSSR1241B9CAF37,MyKungFu,Not available
2661,ARMFGS71187B98ED03,Liquid Soul,Not available
2662,AR2HXXS1187B9AF3E2,Jesus Jones,Not available
2663,AR3Q3QT1187FB396E7,Sanna Nielsen,Sweden
2664,ARDNMNC11F4C842FDE,Sin Plomo feat. Boris G.,Not available
2665,AR2BG0R1187FB398C3,Dax Riggs,"Houma, LA"
2666,ARGUVEV1187B98BA17,Grupo Sierra Maestra,Not available
2667,AR6ET9I1187FB53C65,Ben Jelen,Scotland
2668,ARZSFIJ1187B98B8BC,Warner mack,"Nashville, TN"
2669,ARMRQFC1269FCD2C40,Roj,Not available
2670,ARWLUAI11F4C840637,Jeanne Robertson,Not available
2671,ARF9EI11187B9AB66C,9th Wonder,North Carolina
2672,ARDVUFT1187B994637,Cabin Crew,Not available
2673,ARXXCHI1241B9C54EE,Lockwood,Cypress Texas
2674,ARGHPIE1187FB3CCDF,Fenton Robinson,"Minter City, MS"
2675,ARSQRPG11C8A4174C6,Esser,Not available
2676,AR93K7R1187B9AC92A,Black Debbath,"Oslo, Norway"
2677,AR2WUJP1187B99364C,Nicola Fasano Feat. Paula B,Not available
2678,ARPATQ21187B9ACAFC,Happy Mondays,"Manchester, England"
2679,ARYSIIT11F50C511A5,The Plasmatics,Not available
2680,ARJUSOQ1187FB3E063,Chalk Farm,Not available
2681,ARD44H211C8A422686,This Or The Apocalypse,Not available
2682,ARTR7971187FB4CF69,Rocket From The Tombs,"Cleveland, OH"
2683,ARJIQLJ1187B998316,Long John Hunter,Louisiana
2684,ARLV03V1187B9A33A9,Djelimady Tounkara,Not available
2685,AR7FN5Y1187B99B248,J.R. Writer_ Jha Jha,Not available
2686,ARCTEJY1269FCCF46D,Mr. Grillo,Not available
2687,ARL2XD71187B9B690B,The Hokum Boys,Not available
2688,ARTE9CG1187B99B1AF,Karaoke (Made famous by DMX),Not available
2689,ARVTGUZ1187B9AA3DA,No Address,"Tallahassee, FL"
2690,ARPGCHN1187B9A2831,Nicky B,Not available
2691,ARYVJYT1187FB484D7,John Stewart,"San Diego, CA"
2692,ARA3O2C1187B989063,Hinge,Not available
2693,ARELMNO1187FB52929,Bottom Of The Hudson,"Charlottesville, VA"
2694,ARHEBZJ1187FB37C3A,Samba Enredo,Not available
2695,ARCLGCL1241B9CA830,"MichA""le Crider;Eleonora Jankovic;Vincenzo La Scola;Riccardo Muti",Not available
2696,ARVWIEH1187B9B39B5,This Is Hell,"Long Island, NY"
2697,ARU34651187B99A264,Michal,NY - New York City
2698,ARDCE3Q1187B99D0D7,Non Phixion,Not available
2699,AR3VSHF1187B9B3002,Flame,St Louis MO
2700,ARMFGS71187B98ED03,Les Bonapartes,Not available
2701,ARKAOAD1241B9CD30A,Royal Bubble Orchestra,Not available
2702,ARXI7WU1187FB4D75E,Tinariwen,"Mali, Africa"
2703,ARM891J1187B991327,The Wes Montgomery Trio,Not available
2704,ARE1DU51187B99BB83,The Hollywood Brats,Not available
2705,ARC4O5Z1187B9AE91F,Klimperei,FR
2706,ARVDP1V1187FB53341,Mars Ill,Not available
2707,ARY55LO1187B9A3F17,Three-6 Mafia,"Memphis, TN"
2708,AR3MSAN1187B98F06B,OutKast featuring George Clinton,"Atlanta, GA"
2709,ARN5MQ11187B98A12D,2-Gether feat. Sarinah,Not available
2710,ARMORUX11F50C4EEBF,Terry Muska,Texas
2711,AR8E1KA1187B9A18C3,Mike Vax,Not available
2712,ARYV1OT1187B9B4C8E,Commander Cody And His Lost Planet Airman,Not available
2713,ARSX72J1187FB3740D,Big Mike Griffin,Not available
2714,ARJCOPY1187FB5C315,K'Naan,"Mogadishu, Somalia"
2715,ARECCJL1269FCCE7FD,Sven Scholander,Not available
2716,ARQIB731187FB3BE17,Arthur Fiedler;Earl Wild;Pasquale Cardillo,"Boston, MA"
2717,ARHHNN41187B98B4D5,Miranda Lee Richards,Los Angeles CA
2718,ARPCRUC124549A44E6,Herbstrock,Not available
2719,ARYOMNP11F4C842E43,Will To Will,Not available
2720,AR2NJW11187FB3F474,Rincon Morales,Not available
2721,ARZCHLM1187FB495C3,Ray Barretto,"Brooklyn, NY"
2722,ARXHDZ81187FB43F80,Adrienne Pierce,Canada
2723,ARPN0NC1187B991591,Guitar Slim,"Greenwood, MS"
2724,ARMXCWK12086C13DB2,I.N.T.,NY - New York City
2725,ARIMW0M1187B99EC59,TEN MADISON,Not available
2726,AR6VWIR1187B98C1E9,Alturas,Not available
2727,ARKNOZU1187FB5A371,Phil Vassar,"Lynchburg, VA"
2728,ARKWCGR1187B992B71,Patricia Kaas,Not available
2729,ARM4WGN1187FB3C746,Kyle Eastwood,Not available
2730,AR59C6A1187B9B2143,The Cat's Miaow,Australia
2731,ARZXTEY1187B9997A7,Juelz Santana,"New York, NY [Harlem]"
2732,ARJMGMP124BAE72D46,Gerald Clayton,Not available
2733,AREPOUG11F4C83D36C,DJ Rashad,Not available
2734,ARADC5W1187B993322,Dottie Rambo_ The Whites,"NASHVILLE, US"
2735,ARWPHQB11F4C83B42B,Stickboy,North Carolina
2736,ARVX3V41187FB59E0F,Spade Cooley,Not available
2737,AR8T56O1187FB51C41,Bruford,Not available
2738,ARHPW8M1187FB5CF11,Joy Kitikonti,Not available
2739,ARLLANI1187FB5116F,Simon Harris,Not available
2740,ARBYFR71187B99A2A4,Sam Baker,"Austin, TX"
2741,AR91C8S1187B990901,Bruce Springsteen,"Freehold, NJ"
2742,AR0BATO119B34038DB,The Dreamtree Project,Not available
2743,AR5OH2Z1187B9A46A9,Iggy Pop,"Muskegon, MI"
2744,ARXENBZ11F50C47691,Johnny Kidd And The Pirates,Not available
2745,ARBNXYA1187FB51C50,Daddy Yankee / Bounty Killer,Puerto Rico
2746,ARVHRK71187B98BEAE,Philippe Eidel,Not available
2747,AR89X161187B9A7581,El Presidente,Not available
2748,ARJEPNS1187FB3DEF4,Angel Romero / The Academy of St. Martin in the Fields / Iona Brown,Not available
2749,AR0VS771187B99564F,Rocky Hill,DE
2750,ARJ3TAF1187FB4AAB1,David & Steve Gordon,California
2751,ARYGXKQ11E2835CE3B,Styles P,"New York, NY [Queens]"
2752,AR9I1L41187FB37F0E,Harry Connick_ Jr.,"New Orleans, LA"
2753,ARS5Z5P1187FB3F325,"Sex Machine ft. ShA""na",Michigan
2754,ARIBE791187FB3FFA5,Mick Hucknall,Not available
2755,ARRDGGE11F4C843F32,Farlow-Kirch Band,California - SF
2756,AR813LR1187FB3F83A,Goldfish,Not available
2757,ARU9KWP1187B98B2A7,Busdriver featuring Abstract Rude & Ellay Khule,Not available
2758,ARPVRUC1187FB4F1DE,Pitch Black,"Oakland, CA"
2759,ARSHP5P1187B999685,Rude Boys,Not available
2760,ARUP17W1187B98CAB9,Charlie Byrd,"Chuckatuck, VA"
2761,ARERYUD1187B9ACE8B,Dr Bombay,Not available
2762,ARS5Z5P1187FB3F325,Sex Machine,Michigan
2763,AR1ZNJO1187B993E46,Cadet,"Eugene, OR"
2764,AR2VROU1187FB532D7,The Tokens,"Brooklyn, NY"
2765,AR74W1A1187FB5ACFC,Devanic,Vienna
2766,AR9I1L41187FB37F0E,Harry Connick_ Jr,"New Orleans, LA"
2767,ARGUAHS11F50C4CF7D,Los Traileros Del Norte,Not available
2768,AR4CL6I11C8A4158B4,Imiskoubria,Not available
2769,AR0J0OD1187FB3AFB5,The Scare,Not available
2770,ARWAMNR11E2835E228,Massimiliano Damerini,Not available
2771,ARTWKNF1241B9C87E9,ZENFU,Not available
2772,AR1RHCO1187B9AF0BF,Vince Guaraldi Trio,"San Francisco, CA"
2773,ARE8LV21187B9B9A6B,Shifty,"Los Angeles, California"
2774,AR05IU31187B9B9A1A,Alex Ubago,"Vitoria, Spain"
2775,AR52EZT1187B9900BF,Alicia Keys,"Harlem, New York"
2776,ARZIXB81187B98FCEC,The Plimsouls,Not available
2777,AR38I491187B9B2F2D,Lil Boosie feat. Bun B_ Trae_ Yo Gotti & Foxx,Not available
2778,ARGVBQ31187B9A5F3C,Eyes Cream,Not available
2779,AROHUUU1269FB35937,Melanie And The Secret Army,Not available
2780,ARTXNYR12802FDE977,ZombieSuckers,Not available
2781,ARPVRUC1187FB4F1DE,PitchBlack,"Oakland, CA"
2782,ARNHMFD1187FB3B3F6,LL Cool J / Freeway,"Bayshore, Long Island, NY"
2783,ARZTGQE1187FB461D9,Ideal,Florida
2784,AROETEJ122988EFAC7,Midnight Fish,Not available
2785,AR7CKG21187B9AD40F,Tijuana Hercules,Illinois
2786,ARYXELS1187B9A5991,Albert Ayler,"Cleveland, OH"
2787,AR8ZHWS1187B98CED1,Monty Are I,"Providence, RI"
2788,AR93WAA1187FB42116,Cassie,"New London, CT"
2789,AROWQXK1269FB333D9,Bone Loc,Not available
2790,ARVDMV71187FB43A8F,David Palmer,England
2791,AR0OEYB1187FB4A81E,Catherine Howe & Vo Fletcher,"Yorkshire, England"
2792,ARKV9PA1187B9A6963,The Birds,"Yiewsley, London, England"
2793,ARGBG2T1187B9B1670,Massive TAPne,Not available
2794,ARXYLFK1187B9B494D,East To West,Not available
2795,ARFYUX51187B9A7751,Paquito Guzman,Not available
2796,ARB6OGR1187FB4D43D,M83,"Antibes, France"
2797,AR68V7Z1187B9A2FCA,Polkaholix,GERMANY
2798,AR0PUK71187B9AC3C0,Marvin Hamlisch,"New York, NY"
2799,ARN7POH1187B9B301E,Jessica Simpson,"Dallas, TX"
2800,ARIILLG1187FB5CC81,Jim Breuer,Not available
2801,ARS26BQ1187B99466D,Vilma Palma,Not available
2802,ARE9J081187FB4E58B,Antimatter,Not available
2803,ARC7C241187B990F7F,Becoming The Archetype,"Atlanta, GA"
2804,ARQF6NE1187FB55EF7,Karan Casey,Not available
2805,ARYOJU01187FB3BC44,Jeckyll & Hyde,Netherlands
2806,ARIGR2O1187FB5036E,The Unborn Chikken Voices,Not available
2807,ARH3TXI1187FB3A486,Kathy Troccoli,"NASHVILLE, Tennessee"
2808,ARKSZW81187B9B695D,Mariah Carey,"New York, New York"
2809,AR1XE381187FB4C685,Kane,California - LA
2810,ARV8T9T1187B99F3F4,Amorphis,Not available
2811,AR040QX1187FB4CFE1,Alexisonfire,"St. Catharines, ON, Canada"
2812,ARP39OU1187FB4D543,Aswad,"West London, England"
2813,ARI2G3D1187B98D8A0,Extrabreit,Not available
2814,ARIJE101187FB45E88,Ben Harper And The Blind Boys Of Alabama,Not available
2815,ARCCBWR122BCFCBB85,Sabda Brahma,Not available
2816,AR4Y1BM1187B99A1EF,Deitrick Haddon,Not available
2817,AROU5DG1187FB562B5,Shapeshifters,Not available
2818,ARROTQN1187B98FAF0,Cristina Pato - Mutenrohi,Not available
2819,AR7TB3P1187B98E2AE,Capital Tax,Not available
2820,ARQKBSH1187B9B4B99,Francis Dhomont,Not available
2821,ARKNICM1187B9B9CE5,Mick Moloney,Not available
2822,ARZCNRW11F50C4A630,Groundhogs,Not available
2823,ARS2W231187B99EDEC,Mase,Not available
2824,ARKL75U1187FB5B8B6,BoDeans,Waukesha WI
2825,ARZIHDF11F4C847D1C,Caniche Hara-Kiri,Not available
2826,AR86QIW1187B9AD8F0,Clarence Fountain,"Tyler, AL"
2827,ARIGKCK1187FB5C99B,Lightnin' Hopkins,"Centerville, TX"
2828,AR3PDNJ1187B9AF3F0,Vixen,California - LA
2829,ARQJBXN1187B9B11D9,Thirst,UK - England - South West
2830,AR18AJW1187FB3F9FA,F.I.R.,Not available
2831,ARBJI5N1187FB400D0,Jay & The Americans,"New York, NY"
2832,ARYC2P31187B9B9AB7,Seguridad Social,Not available
2833,ARQ0JU31187B99B2B5,Rajery,Not available
2834,ARV88461187FB427C5,Johnny Carver,Not available
2835,AR0V0SR1187B99DDB4,Sukhbir,Not available
2836,ARH312K1187FB3F1D4,Beogradski Sindikat,Not available
2837,ARQHJLT11F50C4C101,Bomb Squad,Connecticut
2838,AR3DCWS1187B9A4416,Cartel,"CHICAGO, US"
2839,ARKZ13R1187FB54FEE,Josh Turner,Not available
2840,AR9E0A21187B989609,Anneli Drecker,Not available
2841,ARNVM131187B990D2B,themselves,Oakland CA
2842,ARXDDH31187FB3DF1C,Barbara Lynn,"Beaumont, TX"
2843,AR1CD5Z1187B98F2C2,Pat Metheny / Charlie Haden,"Shenandoah, IA"
2844,AR0SZW11187B98C5E5,Beat Pharmacy,NY - New York City
2845,AR6D5OM1187B993D9E,Rhinoceros,UK - England - West Midlands
2846,AR64H7U1187B990997,Steinwolke,Not available
2847,ARAHILU122988FD7D1,Mind Furniture,California - SF
2848,ARGSOPB1241B9CBB58,Drouz,Not available
2849,AR21K7Q1187FB3D248,12 Gauge,Not available
2850,ARRHVGT1187B98D603,Dynamite Deluxe,Germany
2851,AR21JV01187B999138,Bill Murk,Not available
2852,AR6FCPE1187B992B06,Jawoll,Not available
2853,ARODOO01187FB44F4A,The Baltimore Consort,Not available
2854,AR3N2H11187B98AFBA,Sivuca & ClAPS Brasil,"Itabaiana, Parai?1/2, Brazil"
2855,AR1VB2W1187B9901C5,Rod Piazza & The Mighty Flyers,California - LA
2856,AREQFCA1187B991F36,Solitaire,Not available
2857,AR80RBU1187FB3757D,Alvino Rey And His Orchestra,Not available
2858,ARA3XRR1187B9984EF,Pale Forest,Not available
2859,AR19JS91187B98CB66,Captain Hollywood Project,Not available
2860,AREZWC61187FB52DCF,Johnny Nash,"Houston, TX"
2861,ARZJKZR1187FB3EFC2,Big Mama Thornton with Kansas Bill and his Orchestra,"Montgomery, AL"
2862,ARKPDFV1187B99804D,Jeanne Pruett,"Pell City, AL"
2863,AR051KA1187B98B2FF,Wilks featuring jah mason,Not available
2864,AR2VLIP1187B99F897,All Shall Persih,Not available
2865,AROZNFA1187B99D367,John Digweed,"Hastings, England"
2866,AROOKC21187B9AE85C,Missy Higgins,"Melbourne, Australia"
2867,AR02KZG1187FB3B3B4,Hi-Fi Companions,Not available
2868,ARTDUXM1187B9899ED,Charlie Patton,"Edwards, MS"
2869,ARPVGYY1269FCD5E98,Mr. Kilombo,Not available
2870,ARE6ZTY1187FB5007F,Adalberto Santiago,Not available
2871,ARPZXOL11F50C4F5DB,V Sinizter,Michigan
2872,ARM0P6Z1187FB4D466,Richard Hawley And Death Ramps_ Arctic Monkeys,"Sheffield, South Yorkshire, Engla"
2873,ARAOBIZ1187FB38574,Johnny Winter,"Beaumont, Texas"
2874,ARK3IS51187B99B51C,Jean-Claude Darnal,Not available
2875,ARB0T441187FB3B064,Grachan Moncur III,New York
2876,ARJIE2Y1187B994AB7,Line Renaud - Dean Martin,Not available
2877,ARQQARA1187FB3F2AB,Lester Bowie,"Frederick, MD"
2878,AREC9D21187FB3A3D5,Wolfchant,Not available
2879,ARGYPFI1187FB3D997,La 5A Estacion,Bergen Norway
2880,ARVZDOM1187B9B49C9,Barry Manilow Featuring The Glenn Miller Orchestra with Debra Byrd,"Brooklyn, NY"
2881,ARRO4O51187B993066,Legion Of Green Men,"Burlington, Ontario, Canada"
2882,ARWDEEB11E2835E73C,Faces,"London, England"
2883,ARPTYXP1187B9A1B86,Aynsley Lister,Not available
2884,AR84BEJ1187FB58F65,David Raksin,"Philadelphia, PA"
2885,ARNWBIU11F50C505F4,Al Toomer,Not available
2886,ARI2JSK1187FB496EF,Nick Ingman,"London, England"
2887,AR60ZZX1187FB52E29,Capone-N-Noreaga,"New York, NY [Queens]"
2888,AR4NTMG1187B9B5C17,Patric C,Not available
2889,ARXRMXD12086C1309C,Jean-michel Rotin,FRANCE
2890,ARWD6SL1187B9B5D31,Flutlicht,Not available
2891,AROGHQQ1187B9890E3,Mil featuring Memphis Bleek,Not available
2892,AR1GW0U1187B9B29FD,Prince With 94 East,"Minneapolis, MN"
2893,ARQQSZK1187B99F854,Fiasko,Not available
2894,AR82QSN1187FB41EC9,Flickerstick,Not available
2895,ARN6M7I1187FB4DEAF,A Skylit Drive,California
2896,ARMEYJD1187B9A4522,Daughters,"Providence, RI"
2897,ARV2F621187B993BF6,The Waybacks,California - SF
2898,ARBINER1187B994686,Josie,JAPAN
2899,ARTKTYG1187FB40CBA,Dendemann,Not available
2900,ARGUNFT1187FB3B140,Dave Alvin,"Downey, CA"
2901,AR0JURX1187FB3C8FF,Illya Kuryaki And The Valderramas,Brewster New York USA
2902,ARRXG5Y1187B9AA016,G Unit feat. 50 Cent,ABD
2903,AR01IP11187B9AF5D2,Call To Preserve,"Rockledge, Florida"
2904,ARMHAI21187B9A844A,Little Capes,Not available
2905,ARB4ROA1187B9ACAEC,Junior Reid,Jamaica
2906,AR49IQD1187FB37EA7,Xzibit featuring Jayo Felony and Method Man,Los Angeles CA
2907,AROVJWM1187B98E649,Hot Club Of Cowtown,Hughesdale Victoria Australia
2908,AR8RXRI1187FB4104B,The Roots / Jaguar,"Philadelphia, Pennsylvania, U.S."
2909,ARY5TFK1187B9BA2BD,John Ottman,Not available
2910,AREUMQS1187FB3AC8F,Fabri Fibra,"Senigallia, Italy"
2911,ARGDENL1250940EE3B,Christoper Titus,Not available
2912,ARMM7T01187B9B31E0,Frank Caliendo,California
2913,ARPGT071187B9A6512,Guitar Shorty,Harlingen TX
2914,ARLQOVG1241B9CAD7B,Groove Karma,Not available
2915,ARFYXXA1187B995861,Joan Sutherland,Not available
2916,AR80OOA1187B98E726,Love Jones,"Louisville, KY"
2917,ARTZXUP11F4C83D65B,Crystals,Nigeria
2918,ARXJJSN1187B98CB37,Bebe Winans / Stephanie Mills,"Detroit, MI"
2919,ARY55LO1187B9A3F17,Three 6 Mafia,"Memphis, TN"
2920,AR2HFII1187FB378BC,Jaydee,Washington
2921,ARQY95Q1187FB3E53A,Auf Der Maur,Not available
2922,ARUBDQW1187B98D775,Kim English,Not available
2923,ARAJ5XN1187B9B578B,Jimmy Johnson,Illinois
2924,ARKU2GK1187B98C8AB,The Jason Bonham Band,NY - New York City
2925,ARYFXQ21187FB4DAEF,Poncho Sanchez / Dianne Reeves,"Laredo, TX"
2926,ARXTYER12086C167DD,Audio Pyper,Not available
2927,ARMOBJT11F50C4A101,Oliver Lake Quintet,Not available
2928,ARWPLGU1187B9A8255,Alkonost,Not available
2929,ARKFJMK11F50C4F213,A Ghost Devotion,Not available
2930,ARW2I321187B9A9F87,Xose Manuel BudiA+-o,Not available
2931,ARC4HSQ1187FB55940,RyanDan,Not available
2932,ARWTWYV1187B996D8B,Pelt,Kingston
2933,AR16T2D1187B98ABF4,The Last Eighth feat. Dumi Right(Zimbabwe Legit) and Skillz,Not available
2934,ARW9FP41187B98C2A7,Annie Lennox,Aberdeen
2935,ARPAH7U1187B9A308F,Cocoa Tea,"Kingston, Jamaica"
2936,ARKXLIJ1187B9A4C54,Percy Faith & His Orchestra,Not available
2937,ARNDTKL1187B9AF57C,Jellyfish,San Francisco
2938,ARFILWJ1187B9ADDBF,MarAa Elena Walsh,Not available
2939,ARIJC9L11C8A415690,BassTurk,Not available
2940,ARSE5NP1187B9B98AB,Twista Featuring Cee-Lo,"Chicago, IL"
2941,ARV8DLF1187B9A4C7C,The Mighty Clouds Of Joy,"Los Angeles, CA"
2942,AR9XZPA1187B9AC7D4,Spectra Soul,Not available
2943,ARFQCJT1187FB3C099,The Glencastle Sound,Not available
2944,AR1LKDU1187B991E0B,Bruce Carroll,Not available
2945,ARATH401187B98A7DE,YZ,Not available
2946,ARFQ7RR1187FB3CC0A,Badmarsh & Shri,Not available
2947,AR2MEUK1187B992D1B,Jeff Scott Soto,Not available
2948,ART9GX11187B9B0EDC,Super700,Not available
2949,ARKQ9JM1187FB57521,AZ,"Oakland, CA"
2950,AR1BZED1187FB4CDEE,Wendy Moten,"Memphis, TN"
2951,ARNNQ9E1187FB3C82F,Black History,Not available
2952,ARRHXNC1187B98C169,Melatonin,NORWAY
2953,ARD4C1I1187FB4B0C3,Pink Floyd,"London, England"
2954,AR56CNM1187B99442A,Judas Iscariot,"DeKalb, Illinois, USA"
2955,ARRV3LG1187B989905,Ashtrax,Not available
2956,ARZ8S071187B993849,Tito Rodriguez,"San Juan, Puerto Rico"
2957,ARRVIZY1187FB41246,California Oranges,"Sacremento, CA"
2958,ARGBNIX11F50C50A01,Anna Vissi,Not available
2959,ARCHMYZ11EB9C820A9,Ada Jane,Not available
2960,ARPYQNG1187FB4AF63,Virgil Moorefield,Not available
2961,ARZAHDN1187B9B4BED,Ice_ Lucky Luciano_ Filero,Tennessee
2962,AR0Q5531187FB45143,Dallas Holm,Not available
2963,ART62WC1187FB47E80,The Game feat. Jim Jones Camron & Bezell,New Mexico
2964,ARCEEC91187B9AC4FB,Alexander O'Neal,"Minneapolis, MN"
2965,ARMUCXW11F50C4BFEC,Bionikworld,Not available
2966,ARRDRI71187FB46EAA,Band Of Horses,"Brooklyn, NY"
2967,ARAVPU21187B993957,Don & Juan,Ohio
2968,ARNDFTA125FEF32B22,Noemi,Not available
2969,AR5ZVJ91187B99083A,Soulwax,"Ghent, Belgium"
2970,AROMB601187B991317,Mae West,"Brooklyn, NY"
2971,ARS7E2E1187FB361BC,Mayday,Texas
2972,ARVMHOI12802FDF5DE,David Andreu,Not available
2973,ARTX57T1187B98F34B,Mikey General,Jamaica
2974,ARAXU5Z1187B98FECD,Gorillaz,Not available
2975,ARWSCGO1269FCD5E49,Hef feat. Big2 & Dio,Not available
2976,ARZ1YNY1187B9B673A,Carolyn Arends,CANADA - Ontario
2977,AR9O98A1187FB39621,The Strokes,NY
2978,ARSQDUN1187B98D7D7,EPMD / Nocturnal,allentown Pennsylvania USA
2979,AR15O341187B9B182C,Natassa Theodoridou,Not available
2980,ARLLRL61187B9B6698,The Sonics,"Tacoma, WA"
2981,ARSK4D11187B9BA046,Lisa Lisa & Cult Jam,Not available
2982,ARDTPOC1241B9CE246,DJ Phiene,Not available
2983,AR47RVG1187B995CE7,D:Fuse vs The Scumfrog,"Austin, TX"
2984,AR7QBU11187B9890B5,Loketo,Not available
2985,ARPAAHK1187B9ABB00,Nickelback featuring Kid Rock,"Hanna, Alberta, Canada"
2986,AR1I9KS1187B9AEFD4,SKYCLAD,Not available
2987,AR5IIHR1187B991B70,Loudermilk,"Tri-Cities, Washington"
2988,AR0SG9V1187FB48F36,Esion Jim,Not available
2989,ARCLBZ01187B98D025,Crematorium,Not available
